1888 90 44 29 10 37 97 4 2
1889 60 59 84 46 27 78 8 2
1890 91 64 55 97 97 59 7 2
1891 46 66 42 93 39 54 9 2
1892 66 87 18 21 5 68 1 2
1893 87 40 36 31 64 15 0 2
1894 40 85 76 9 38 68 5 2
1895 73 82 9 49 9 36 8 2
1896 63 37 70 40 67 63 9 2
1897 38 72 55 18 80 81 0 2
1898 27 86 93 23 84 72 1 2
1899 65 58 82 35 58 86 0 2
1900 94 42 20 13 76 82 8 2
1901 23 93 89 7 53 7 6 2
1902 70 58 26 28 54 64 9 2
1903 35 65 5 61 80 32 9 2
1904 88 83 77 28 71 48 7 2
1905 1 35 41 95 39 49 10 2
1906 90 87 23 80 71 2 4 2
1907 23 32 38 9 98 71 2 2
1908 46 7 41 40 96 66 10 2
1909 68 44 69 18 87 13 5 2
1910 75 26 15 46 13 51 6 2
1911 99 43 90 49 1 98 0 2
1912 54 93 57 15 83 19 9 2
1913 3 58 25 4 45 69 0 2
1914 40 35 28 21 65 69 3 2
1915 57 80 73 27 26 90 8 2
1916 1 48 37 75 95 13 0 2
1917 23 66 14 36 61 37 0 2
1918 28 48 48 88 25 46 8 2
1919 42 77 21 14 33 38 9 2
1920 52 47 43 58 42 28 3 2
1921 78 40 94 42 86 72 3 2
1922 87 64 34 23 59 87 2 2
1923 16 48 38 80 53 92 2 2
1924 6 10 77 40 92 81 0 2
1925 18 81 3 60 94 79 9 2
1926 19 79 82 91 17 100 7 2
1927 49 12 47 39 59 32 7 2
1928 84 22 66 38 65 99 9 2
1929 7 86 61 38 66 60 4 2
1930 80 28 82 19 68 91 8 2
1931 6 100 10 5 63 71 10 2
1932 62 30 81 27 25 99 7 2
1933 35 35 99 31 84 46 9 2
1934 24 78 3 18 38 94 3 2
1935 36 84 56 56 65 88 7 2
1936 88 53 85 38 38 14 9 2
1937 6 84 34 65 40 93 7 2
1938 11 56 46 93 54 92 3 2
1939 14 54 14 26 68 42 5 2
1940 50 73 70 24 77 36 7 2
1941 53 26 19 85 34 92 2 2
1942 79 66 26 70 14 63 6 2
1943 9 9 81 89 98 18 7 2
1944 19 30 84 21 21 26 7 2
1945 92 68 35 53 23 25 4 2
1946 67 62 51 23 59 22 1 2
1947 2 51 96 11 45 96 7 2
1948 18 50 41 11 68 38 7 2
1949 17 16 11 16 3 33 7 2
1950 55 59 4 12 47 85 4 2
1951 60 6 45 63 29 29 1 2
1952 15 9 52 52 3 27 7 2
1953 15 20 5 68 58 86 8 2
1954 82 51 79 87 33 6 9 2
1955 42 81 37 64 15 96 10 2
1956 23 55 99 58 67 91 3 2
1957 21 16 91 90 20 83 8 2
1958 92 59 93 28 50 37 8 2
1959 75 45 41 50 54 1 10 2
1960 28 39 89 95 48 40 3 2
1961 68 72 81 15 58 84 10 2
1962 32 81 51 18 39 9 5 2
1963 79 1 83 89 79 69 7 2
1964 92 94 12 51 4 60 6 2
1965 65 62 69 20 35 70 9 2
1966 100 26 53 57 45 1 9 2
1967 99 52 35 55 61 71 3 2
1968 40 10 15 90 98 56 8 2
1969 48 4 66 71 29 6 7 2
1970 82 80 50 57 26 82 2 2
1971 59 22 85 45 22 49 9 2
1972 26 32 66 11 74 58 5 2
1973 7 32 39 66 98 82 7 2
1974 47 61 86 17 56 49 0 2
1975 37 25 60 49 27 12 4 2
1976 51 55 61 17 90 84 3 2
1977 83 30 6 13 28 5 2 2
1978 96 46 74 42 91 87 6 2
1979 54 46 55 26 91 41 0 2
1980 93 69 41 70 75 75 3 2
1981 96 80 52 25 37 47 3 2
1982 96 8 64 96 4 40 9 2
1983 98 45 96 77 43 32 5 2
1984 89 71 10 85 96 13 3 2
1985 22 28 47 88 27 33 10 2
1986 20 20 5 1 57 80 0 2
1987 3 75 86 4 44 41 6 2
1988 16 11 6 29 53 28 4 2
1989 88 85 66 9 44 64 8 2
1990 40 75 29 97 97 96 7 2
1991 97 45 92 57 33 12 9 2
1992 91 37 70 99 77 2 1 2
1993 85 81 62 84 7 38 0 2
1994 23 42 82 89 98 87 5 2
1995 42 50 19 25 88 70 8 2
1996 97 56 87 74 3 15 9 2
1997 59 40 31 50 12 44 0 2
1998 48 95 78 51 80 52 1 2
1999 68 19 28 57 5 61 0 2
2000 36 79 41 66 44 34 8 2
2001 27 82 10 22 61 100 3 3
2002 11 93 45 97 98 100 4 3
2003 14 36 83 73 21 100 5 3
2004 80 48 82 35 3 100 6 3
2005 2 55 81 15 8 61 10 3
2006 71 88 39 14 57 61 4 3
2007 49 5 86 85 96 27 2 3
2008 97 100 72 58 56 65 10 3
2009 40 78 37 58 7 22 5 3
2010 68 64 24 49 95 13 6 3
2011 71 19 45 16 43 63 0 3
2012 23 71 58 74 34 99 9 3
2013 29 63 78 88 85 17 0 3
2014 3 69 77 46 16 48 3 3
2015 95 5 32 52 71 13 8 3
2016 92 46 70 65 48 54 0 3
2017 72 5 87 73 78 14 0 3
2018 77 9 61 97 23 77 8 3
2019 58 29 93 10 34 1 9 3
2020 92 55 28 46 19 44 3 3
2021 15 81 74 74 97 22 3 3
2022 56 43 34 37 71 87 2 3
2023 36 40 97 79 46 42 2 3
2024 89 59 48 4 44 26 0 3
2025 9 35 38 61 65 74 9 3
2026 91 60 65 63 76 51 7 3
2027 30 14 93 18 46 36 7 3
2028 90 72 73 39 54 17 9 3
2029 61 73 3 83 25 83 4 3
2030 83 7 16 57 98 65 8 3
2031 91 63 60 2 86 89 10 3
2032 89 26 4 79 64 49 7 3
2033 44 56 48 76 78 99 9 3
2034 32 62 79 32 44 2 3 3
2035 93 31 7 81 2 24 7 3
2036 22 29 95 71 55 57 9 3
2037 96 76 53 95 66 29 7 3
2038 18 84 93 11 80 1 3 3
2039 85 13 76 82 23 48 5 3
2040 56 87 88 7 49 10 7 3
2041 53 8 58 1 44 8 2 3
2042 8 87 90 59 42 55 6 3
2043 84 8 60 37 92 13 7 3
2044 21 16 42 22 56 97 7 3
2045 5 18 9 2 54 68 4 3
2046 47 28 43 6 12 17 1 3
2047 56 96 63 88 74 70 7 3
2048 54 77 4 85 62 74 7 3
2049 26 40 81 71 30 25 7 3
2050 47 78 93 77 50 63 4 3
2051 8 56 39 52 74 65 1 3
2052 25 58 33 29 92 20 7 3
2053 80 59 1 11 32 81 8 3
2054 14 78 42 88 20 3 9 3
2055 61 93 55 34 61 49 10 3
2056 87 67 57 36 20 4 3 3
2057 25 40 1 39 72 35 8 3
2058 13 97 94 78 22 72 8 3
2059 50 33 21 88 28 38 10 3
2060 68 91 8 35 45 10 3 3
2061 20 61 20 80 32 91 10 3
2062 69 93 51 72 18 1 5 3
2063 4 1 88 15 40 39 7 3
2064 47 4 30 8 60 62 6 3
2065 78 66 76 58 47 55 9 3
2066 32 91 26 36 76 90 9 3
2067 37 70 80 33 70 43 3 3
2068 72 51 5 95 67 79 8 3
2069 9 60 37 85 42 7 7 3
2070 52 15 85 13 96 98 2 3
2071 22 1 58 39 41 21 9 3
2072 28 18 57 97 11 21 5 3
2073 74 43 65 60 44 5 7 3
2074 48 76 60 96 88 24 0 3
2075 40 100 14 49 4 39 4 3
2076 27 9 73 95 60 67 3 3
2077 95 69 83 2 81 88 2 3
2078 38 10 60 13 9 79 6 3
2079 45 89 41 79 22 71 0 3
2080 89 5 98 34 26 4 3 3
2081 94 6 72 44 23 46 3 3
2082 45 30 23 70 85 22 9 3
2083 67 51 70 47 46 79 5 3
2084 19 65 41 54 20 25 3 3
2085 24 42 26 86 74 18 10 3
2086 63 89 21 57 86 78 0 3
2087 6 10 36 82 5 44 6 3
2088 77 36 27 56 97 97 4 3
2089 31 47 22 37 39 5 8 3
2090 67 45 80 88 37 13 7 3
2091 89 20 27 98 46 62 9 3
2092 33 65 27 30 25 33 1 3
2093 59 31 5 42 9 4 0 3
2094 34 31 55 77 70 80 5 3
2095 42 5 79 58 2 40 8 3
2096 35 6 47 51 39 52 9 3
2097 14 17 42 92 50 84 0 3
2098 47 15 30 23 55 52 1 3
2099 97 20 6 22 27 11 0 3
2100 33 52 49 68 1 20 8 3
2101 25 96 95 58 84 67 6 3
2102 29 7 24 94 63 59 9 3
2103 82 25 22 10 20 56 9 3
2104 90 31 44 6 40 19 7 3
2105 80 24 91 65 100 96 10 3
2106 91 8 25 87 67 27 4 3
2107 64 76 91 74 68 73 2 3
2108 73 12 17 59 16 77 10 3
2109 92 78 40 95 88 86 5 3
2110 36 6 40 36 34 15 6 3
2111 27 20 66 24 67 30 0 3
2112 98 60 76 3 81 66 9 3
2113 92 68 12 16 91 11 0 3
2114 95 51 36 13 3 95 3 3
2115 90 3 71 82 40 49 8 3
2116 74 92 81 43 12 50 0 3
2117 62 65 94 59 37 26 0 3
2118 84 16 58 99 51 72 8 3
2119 100 36 81 12 38 18 9 3
2120 80 44 11 50 28 20 3 3
2121 55 15 29 10 43 99 3 3
2122 38 22 47 2 53 52 2 3
2123 39 60 13 87 41 74 2 3
2124 2 67 50 99 14 92 0 3
2125 61 32 60 35 61 67 9 3
2126 34 47 18 62 61 22 7 3
2127 7 70 19 12 28 59 7 3
2128 10 41 56 43 57 84 9 3
2129 12 16 11 96 16 85 4 3
2130 45 86 90 65 39 43 8 3
2131 18 70 27 69 35 39 10 3
2132 60 73 11 83 20 52 7 3
2133 56 84 1 95 79 47 9 3
2134 91 42 9 13 69 31 3 3
2135 16 52 80 9 44 23 7 3
2136 100 98 56 27 34 42 9 3
2137 33 35 65 90 28 75 7 3
2138 76 42 21 20 31 1 3 3
2139 50 77 89 75 54 41 5 3
2140 29 59 47 74 19 99 7 3
2141 88 54 4 56 68 23 2 3
2142 66 88 84 4 13 78 6 3
2143 60 21 50 36 73 63 7 3
2144 97 93 60 60 34 99 7 3
2145 77 50 66 98 36 63 4 3
2146 7 12 69 78 34 8 1 3
2147 11 62 49 57 58 98 7 3
2148 38 33 88 14 91 56 7 3
2149 16 73 31 57 77 89 7 3
2150 39 13 45 6 13 19 4 3
2151 35 51 94 72 40 41 1 3
2152 21 51 81 13 95 41 7 3
2153 33 84 91 8 93 80 8 3
2154 90 96 70 30 23 41 9 3
2155 41 47 86 17 71 50 10 3
2156 63 94 80 20 48 90 3 3
2157 83 24 62 7 48 30 8 3
2158 26 69 63 71 37 77 8 3
2159 94 61 16 51 39 65 10 3
2160 13 82 74 24 37 5 3 3
2161 62 26 44 81 21 34 10 3
2162 63 31 90 95 25 83 5 3
2163 49 43 58 22 4 14 7 3
2164 3 71 57 68 60 62 6 3
2165 49 29 25 22 40 70 9 3
2166 11 96 35 67 29 58 9 3
2167 26 37 8 69 5 93 3 3
2168 86 41 98 10 72 86 8 3
2169 83 99 5 16 64 26 7 3
2170 36 37 44 9 72 37 2 3
2171 44 74 75 63 46 75 9 3
2172 86 2 50 73 24 66 5 3
2173 79 89 55 69 70 83 7 3
2174 22 50 8 54 16 3 0 3
2175 3 93 36 45 89 34 4 3
2176 59 93 65 30 11 41 3 3
2177 27 60 46 29 68 15 2 3
2178 26 10 28 24 53 59 6 3
2179 87 28 81 99 5 83 0 3
2180 21 61 100 49 53 89 3 3
2181 21 21 63 62 76 65 3 3
2182 87 50 22 95 89 94 9 3
2183 84 23 23 28 89 41 5 3
2184 24 68 37 43 89 26 3 3
2185 5 3 5 50 44 97 10 3
2186 6 87 59 57 51 50 0 3
2187 21 35 49 38 62 55 6 3
2188 36 77 86 63 50 8 4 3
2189 31 40 86 53 50 83 8 3
2190 57 62 98 100 9 7 7 3
2191 7 3 21 28 15 34 9 3
2192 87 28 46 70 48 73 1 3
2193 59 38 88 8 96 1 0 3
2194 29 28 78 44 1 3 5 3
2195 29 65 73 64 28 80 8 3
2196 80 92 98 94 13 87 9 3
2197 29 71 80 94 59 32 0 3
2198 18 35 62 84 85 33 1 3
2199 39 67 32 100 86 19 0 3
2200 15 44 66 40 49 21 8 3
2201 88 39 42 89 32 9 6 3
2202 53 67 24 80 23 88 9 3
2203 98 83 3 49 45 70 9 3
2204 61 62 89 84 96 70 7 3
2205 40 17 16 80 70 85 10 3
2206 95 22 54 37 96 37 4 3
2207 47 10 42 20 74 78 2 3
2208 55 89 91 27 24 95 10 3
2209 40 91 59 51 51 69 5 3
2210 10 22 59 16 83 88 6 3
2211 75 17 40 64 28 33 0 3
2212 16 97 93 59 59 65 9 3
2213 84 46 12 16 29 89 0 3
2214 30 42 36 55 25 70 3 3
2215 100 28 27 35 75 29 8 3
2216 15 70 99 55 51 48 0 3
2217 22 71 94 65 60 72 0 3
2218 15 52 63 96 86 24 8 3
2219 1 65 75 29 25 55 9 3
2220 37 70 34 57 26 69 3 3
2221 12 88 59 78 33 64 3 3
2222 2 99 42 26 44 37 2 3
2223 27 99 85 90 81 12 2 3
2224 95 79 94 61 5 67 0 3
2225 93 75 81 58 76 64 9 3
2226 8 92 70 76 86 70 7 3
2227 72 51 61 41 19 38 7 3
2228 61 100 18 31 20 11 9 3
2229 60 12 29 8 8 71 4 3
2230 17 80 48 88 1 78 8 3
2231 25 58 71 52 18 87 10 3
2232 62 1 44 50 35 94 7 3
2233 92 72 71 5 80 32 9 3
2234 34 7 31 79 43 80 3 3
2235 12 26 18 15 80 75 7 3
2236 43 24 70 67 91 91 9 3
2237 31 20 66 51 50 29 7 3
2238 46 29 50 96 74 97 3 3
2239 100 57 4 28 14 51 5 3
2240 37 100 20 83 89 65 7 3
2241 23 29 6 25 6 56 2 3
2242 27 9 35 54 25 87 6 3
2243 21 69 49 28 64 86 7 3
2244 46 64 50 40 88 32 7 3
2245 42 18 26 59 81 76 4 3
2246 7 83 14 39 65 72 1 3
2247 53 87 6 23 55 21 7 3
2248 21 48 66 91 1 89 7 3
2249 21 42 35 74 2 52 7 3
2250 16 10 69 60 76 65 4 3
2251 18 35 50 9 45 8 1 3
2252 84 54 36 83 92 44 7 3
2253 22 4 44 75 94 36 8 3
2254 61 31 80 10 11 20 9 3
2255 100 59 97 47 37 56 10 3
2256 57 25 2 100 17 7 3 3
2257 38 98 75 11 25 30 8 3
2258 39 20 50 88 77 35 8 3
2259 96 50 7 16 86 89 10 3
2260 49 77 83 92 8 48 3 3
2261 99 45 12 91 54 35 10 3
2262 78 56 8 55 68 99 5 3
2263 74 5 31 24 51 2 7 3
2264 71 15 14 91 64 58 6 3
2265 54 57 32 3 58 40 9 3
2266 8 90 88 83 9 73 9 3
2267 60 87 63 12 86 69 3 3
2268 35 89 43 84 75 83 8 3
2269 56 86 19 93 49 18 7 3
2270 39 49 86 62 63 9 2 3
2271 80 58 56 40 45 54 9 3
2272 44 21 67 18 37 75 5 3
2273 50 70 23 49 85 82 7 3
2274 66 92 98 92 19 8 0 3
2275 73 15 89 46 19 14 4 3
2276 100 69 24 84 58 4 3 3
2277 11 95 51 42 63 77 2 3
2278 23 1 49 23 2 79 6 3
2279 5 53 71 43 89 30 0 3
2280 1 45 4 92 99 58 3 3
2281 58 98 53 65 33 20 3 3
2282 60 42 100 29 67 24 9 3
2283 85 99 23 38 14 4 5 3
2284 24 38 33 64 12 38 3 3
2285 75 33 39 41 32 91 10 3
2286 44 84 43 77 48 14 0 3
2287 23 74 83 44 49 69 6 3
2288 40 51 68 59 87 82 4 3
2289 2 53 43 15 91 37 8 3
2290 85 66 16 98 13 98 7 3
2291 7 68 62 58 82 99 9 3
2292 55 74 49 87 48 1 1 3
2293 4 83 62 85 9 62 0 3
2294 49 97 14 11 80 10 5 3
2295 94 12 52 8 16 83 8 3
2296 43 24 59 41 57 6 9 3
2297 70 82 22 27 33 90 0 3
2298 15 53 90 98 60 37 1 3
2299 43 84 32 56 54 15 0 3
2300 72 81 75 20 50 34 8 3
2301 12 39 31 82 20 63 6 3
2302 72 43 30 3 25 31 9 3
2303 34 93 88 20 90 44 9 3
2304 3 41 77 30 86 41 7 3
2305 54 41 55 7 52 38 10 3
2306 24 54 82 13 82 19 4 3
2307 16 96 71 52 9 4 2 3
2308 7 17 59 5 64 73 10 3
2309 86 63 59 34 92 62 5 3
2310 74 64 20 28 79 94 6 3
2311 21 4 28 19 97 6 0 3
2312 74 18 35 15 1 7 9 3
2313 26 87 35 99 4 71 0 3
2314 82 95 10 37 57 93 3 3
2315 86 68 23 52 64 22 8 3
2316 12 94 53 63 66 60 0 3
2317 37 21 53 95 62 4 0 3
2318 59 24 51 39 70 72 8 3
2319 8 67 85 83 97 42 9 3
2320 83 48 66 95 42 25 3 3
2321 63 26 38 47 24 30 3 3
2322 43 70 61 63 93 36 2 3
2323 26 50 45 26 42 58 2 3
2324 27 81 22 37 46 88 0 3
2325 40 22 32 9 59 100 9 3
2326 84 71 35 59 35 30 7 3
2327 15 70 54 62 35 98 7 3
2328 55 34 58 29 89 39 9 3
2329 58 45 15 82 72 2 4 3
2330 80 65 98 98 65 72 8 3
2331 2 49 77 99 86 40 10 3
2332 34 80 10 81 10 19 7 3
2333 4 44 49 100 47 21 9 3
2334 3 10 58 69 98 16 3 3
2335 92 91 2 95 82 69 7 3
2336 66 62 9 60 40 44 9 3
2337 75 51 29 8 42 5 7 3
2338 6 88 74 46 93 83 3 3
2339 45 61 14 35 98 34 5 3
2340 6 1 18 58 30 8 7 3
2341 61 78 64 40 7 90 2 3
2342 8 72 81 22 82 18 6 3
2343 38 85 94 100 75 87 7 3
2344 68 60 8 94 92 88 7 3
2345 94 32 48 25 16 9 4 3
2346 49 92 15 95 98 19 1 3
2347 48 23 32 46 76 48 7 3
2348 67 86 34 61 26 9 7 3
2349 41 85 94 9 24 53 7 3
2350 12 62 82 48 3 27 4 3
2351 88 54 45 56 50 66 1 3
2352 89 68 87 27 28 11 7 3
2353 86 95 89 93 47 2 8 3
2354 19 86 10 98 42 98 9 3
2355 47 25 30 22 8 75 10 3
2356 65 27 3 91 85 60 3 3
2357 76 23 34 37 92 6 8 3
2358 87 42 73 7 86 37 8 3
2359 44 45 44 24 57 8 10 3
2360 38 38 21 69 61 94 3 3
2361 65 34 93 79 19 74 10 3
2362 64 21 43 81 4 26 5 3
2363 25 94 85 53 4 69 7 3
2364 21 65 91 69 48 96 6 3
2365 61 10 62 67 14 7 9 3
2366 75 53 48 50 22 13 9 3
2367 28 13 96 98 39 10 3 3
2368 77 87 10 41 11 14 8 3
2369 44 62 17 61 26 18 7 3
2370 78 5 46 28 37 5 2 3
2371 33 74 30 61 83 43 9 3
2372 53 23 80 64 10 91 5 3
2373 99 15 70 99 83 65 7 3
2374 45 20 55 9 7 9 0 3
2375 56 56 47 33 63 11 4 3
2376 18 98 35 68 43 74 3 3
2377 35 93 60 46 52 39 2 3
2378 25 67 8 21 84 93 6 3
2379 89 79 27 33 67 75 0 3
2380 12 39 35 69 62 16 3 3
2381 48 5 41 67 9 15 3 3
2382 99 11 34 98 43 17 9 3
2383 60 99 63 31 42 71 5 3
2384 23 78 13 24 83 54 3 3
2385 26 22 98 77 74 37 10 3
2386 66 92 68 21 63 19 0 3
2387 51 60 60 68 85 71 6 3
2388 47 23 40 8 88 27 4 3
2389 100 71 55 10 100 9 8 3
2390 85 33 75 19 56 63 7 3
2391 53 69 88 18 3 50 9 3
2392 78 98 70 92 82 58 1 3
2393 8 63 93 24 12 5 0 3
2394 47 81 91 8 25 97 5 3
2395 99 97 33 20 2 58 8 3
2396 53 51 57 75 78 91 9 3
2397 100 22 19 46 28 22 0 3
2398 22 76 37 73 98 5 1 3
2399 33 82 88 96 75 65 0 3
2400 52 96 65 97 60 87 8 3
2401 12 81 53 19 61 54 6 3
2402 56 41 26 97 49 38 9 3
2403 56 60 68 20 16 64 9 3
2404 90 69 73 7 30 12 7 3
2405 30 24 44 94 100 61 10 3
2406 23 68 84 30 15 68 4 3
2407 64 73 81 38 66 70 2 3
2408 82 82 69 29 94 44 10 3
2409 55 96 50 26 100 95 5 3
2410 80 10 36 98 26 6 6 3
2411 94 48 66 12 98 59 0 3
2412 56 28 22 19 38 55 9 3
2413 51 83 45 34 99 39 0 3
2414 81 52 34 91 26 79 3 3
2415 44 88 72 42 20 57 8 3
2416 13 81 99 9 38 31 0 3
2417 77 3 45 79 25 35 0 3
2418 39 10 69 89 4 99 8 3
2419 76 21 53 55 80 32 9 3
2420 53 87 64 86 73 3 3 3
2421 48 77 71 12 33 1 3 3
2422 43 19 81 9 28 84 2 3
2423 100 35 67 94 94 65 2 3
2424 9 87 75 92 14 5 0 3
2425 23 5 12 14 16 42 9 3
2426 39 25 78 64 6 95 7 3
2427 16 78 41 96 65 26 7 3
2428 48 23 62 51 93 54 9 3
2429 9 22 91 6 77 52 4 3
2430 4 69 31 81 28 36 8 3
2431 10 88 4 83 1 67 10 3
2432 47 18 47 78 38 20 7 3
2433 17 21 81 58 39 23 9 3
2434 60 53 76 16 41 10 3 3
2435 28 39 9 87 6 34 7 3
2436 90 48 51 57 64 97 9 3
2437 61 76 43 54 24 26 7 3
2438 9 4 2 9 36 74 3 3
2439 42 70 31 73 40 19 5 3
2440 13 11 66 98 70 42 7 3
2441 71 35 6 24 21 14 2 3
2442 79 30 82 79 17 97 6 3
2443 6 73 34 76 36 33 7 3
2444 7 17 5 23 78 95 7 3
2445 1 41 74 92 59 57 4 3
2446 50 24 50 87 19 99 1 3
2447 20 83 56 61 100 80 7 3
2448 83 48 98 99 84 81 7 3
2449 65 50 31 60 36 67 7 3
2450 11 20 14 15 43 75 4 3
2451 61 62 32 47 46 28 1 3
2452 10 90 14 100 21 31 7 3
2453 48 45 21 39 28 91 8 3
2454 75 2 21 59 67 18 9 3
2455 78 26 66 1 57 72 10 3
2456 26 86 7 31 2 78 3 3
2457 76 52 9 53 51 39 8 3
2458 94 86 97 8 65 84 8 3
2459 15 86 68 1 90 52 10 3
2460 49 12 54 15 83 84 3 3
2461 14 39 15 3 41 78 10 3
2462 82 88 95 83 34 55 5 3
2463 5 99 59 90 54 26 7 3
2464 62 3 42 86 65 21 6 3
2465 49 35 74 51 53 69 9 3
2466 32 13 16 40 40 69 9 3
2467 84 78 47 98 52 27 3 3
2468 77 34 74 88 96 47 8 3
2469 71 42 59 44 92 53 7 3
2470 11 89 84 51 2 90 2 3
2471 56 92 2 63 34 67 9 3
2472 81 26 41 54 83 60 5 3
2473 74 42 19 26 95 52 7 3
2474 81 14 48 98 11 22 0 3
2475 90 36 6 78 15 97 4 3
2476 39 23 18 10 1 72 3 3
2477 72 24 75 81 89 28 2 3
2478 4 92 73 4 63 63 6 3
2479 9 27 33 91 22 28 0 3
2480 74 84 48 54 19 44 3 3
2481 24 99 16 5 92 37 3 3
2482 15 9 13 91 15 20 9 3
2483 47 68 72 34 96 80 5 3
2484 72 11 88 28 42 57 3 3
2485 27 12 61 10 13 35 10 3
2486 92 35 54 3 22 62 0 3
2487 23 11 35 17 34 43 6 3
2488 56 38 19 96 12 69 4 3
2489 11 15 48 65 23 46 8 3
2490 95 54 17 43 71 34 7 3
2491 44 4 88 31 87 27 9 3
2492 70 24 77 17 14 93 1 3
2493 35 4 22 41 7 90 0 3
2494 74 94 4 95 55 7 5 3
2495 5 78 73 55 37 97 8 3
2496 14 43 75 4 97 62 9 3
2497 99 78 81 93 68 27 0 3
2498 75 45 68 19 44 82 1 3
2499 73 82 68 37 87 16 0 3
2500 93 58 68 48 9 51 8 3
2501 39 56 39 20 5 65 6 3
2502 55 40 45 83 4 17 9 3
2503 99 40 47 20 14 68 9 3
2504 32 39 80 33 21 92 7 3
2505 93 79 72 75 61 25 10 3
2506 60 1 24 99 3 79 4 3
2507 35 78 70 71 87 77 2 3
2508 38 7 70 71 58 99 10 3
2509 48 39 48 98 61 66 5 3
2510 3 43 51 5 8 46 6 3
2511 56 84 39 23 95 98 0 3
2512 54 10 21 63 6 23 9 3
2513 57 56 20 35 63 100 0 3
2514 93 16 61 40 37 64 3 3
2515 24 57 7 86 56 47 8 3
2516 78 58 70 50 45 33 0 3
2517 6 92 50 8 92 55 0 3
2518 88 6 59 88 65 1 8 3
2519 20 73 47 32 8 52 9 3
2520 39 45 26 30 79 92 3 3
2521 21 99 55 23 91 20 3 3
2522 58 8 22 20 14 16 2 3
2523 47 56 82 70 11 55 2 3
2524 56 4 1 47 18 2 0 3
2525 30 10 34 29 3 66 9 3
2526 25 63 42 54 46 72 7 3
2527 39 2 10 36 83 14 7 3
2528 49 71 52 90 26 71 9 3
2529 11 38 90 24 28 43 4 3
2530 92 73 23 43 79 35 8 3
2531 87 14 77 48 77 1 10 3
2532 59 44 72 75 42 81 7 3
2533 75 59 92 14 85 35 9 3
2534 30 21 88 86 82 32 3 3
2535 15 19 27 92 74 63 7 3
2536 15 25 85 99 52 48 9 3
2537 22 78 70 94 24 59 7 3
2538 77 14 21 22 97 94 3 3
2539 1 51 90 36 68 40 5 3
2540 86 4 99 63 96 22 7 3
2541 17 87 94 96 16 82 2 3
2542 30 86 77 31 47 11 6 3
2543 23 78 94 99 49 10 7 3
2544 53 79 36 18 46 68 7 3
2545 93 34 11 79 12 79 4 3
2546 86 51 46 99 63 80 1 3
2547 100 90 9 21 37 82 7 3
2548 58 76 83 50 7 92 7 3
2549 88 72 3 52 42 64 7 3
2550 6 96 58 36 78 16 4 3
2551 77 84 6 92 52 87 1 3
2552 21 82 39 51 53 7 7 3
2553 34 20 34 66 30 42 8 3
2554 98 85 36 51 47 29 9 3
2555 4 35 96 43 3 23 10 3
2556 35 8 65 59 85 63 3 3
2557 26 71 94 72 27 75 8 3
2558 48 91 84 45 10 65 8 3
2559 3 29 43 73 18 79 10 3
2560 88 11 15 65 54 25 3 3
2561 69 62 28 5 52 59 10 3
2562 74 34 37 6 88 38 5 3
2563 36 81 73 29 2 89 7 3
2564 100 51 68 85 72 95 6 3
2565 50 17 62 97 74 76 9 3
2566 29 74 5 53 26 57 9 3
2567 17 13 8 30 100 46 3 3
2568 19 33 72 81 90 53 8 3
2569 3 17 3 31 88 83 7 3
2570 64 87 35 62 18 7 2 3
2571 99 22 26 47 69 30 9 3
2572 46 57 33 44 100 43 5 3
2573 57 2 18 56 58 96 7 3
2574 99 16 42 96 12 3 0 3
2575 25 11 18 72 97 32 4 3
2576 21 35 25 19 93 35 3 3
2577 84 2 39 4 53 19 2 3
2578 7 33 37 6 81 48 6 3
2579 87 56 20 13 79 29 0 3
2580 74 82 43 57 76 71 3 3
2581 11 98 4 54 3 50 3 3
2582 86 25 87 59 6 89 9 3
2583 15 36 52 8 32 77 5 3
2584 87 25 84 74 14 42 3 3
2585 54 90 4 63 8 31 10 3
2586 61 55 43 99 18 5 0 3
2587 96 95 87 54 69 60 6 3
2588 45 2 73 89 72 87 4 3
2589 81 76 14 37 3 81 8 3
2590 23 65 20 27 50 63 7 3
2591 88 52 76 55 85 57 9 3
2592 73 32 60 73 57 100 1 3
2593 30 78 45 28 58 8 0 3
2594 97 93 60 43 80 34 5 3
2595 5 80 13 39 35 23 8 3
2596 73 5 76 83 56 85 9 3
2597 86 66 10 48 88 19 0 3
2598 8 72 40 67 83 71 1 3
2599 72 58 60 20 88 65 0 3
2600 92 69 29 35 69 11 8 3
2601 53 56 90 72 28 84 6 3
2602 46 76 26 87 72 63 9 3
2603 72 73 96 36 2 7 9 3
2604 64 96 64 16 94 21 7 3
2605 71 18 33 24 71 89 10 3
2606 31 57 79 33 29 76 4 3
2607 18 39 34 53 6 38 2 3
2608 99 26 95 42 23 78 10 3
2609 68 23 64 27 51 72 5 3
2610 86 42 29 26 16 25 6 3
2611 87 5 62 58 40 18 0 3
2612 21 51 35 26 14 43 9 3
2613 62 61 30 96 64 65 0 3
2614 77 16 82 87 67 7 3 3
2615 100 18 83 25 19 50 8 3
2616 80 20 69 6 42 90 0 3
2617 89 95 36 33 89 59 0 3
2618 61 82 28 35 23 42 8 3
2619 55 41 65 38 81 18 9 3
2620 26 20 48 80 44 58 3 3
2621 5 27 1 83 58 40 3 3
2622 99 24 13 90 17 74 2 3
2623 6 74 55 99 58 88 2 3
